date,sentiment,body
2024-08-21,0.0118,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.0118,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.0118,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.0118,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.0118,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.0118,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.0118,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.051,"Gov. Michelle Grisham (D-NM) spoke about abortion access and healthcare affordability on Tuesday at the Democratic National Convention in Chicago.

As a lawyer and politician, Grisham held office in ..."
2024-08-21,0.4196,A new national survey of registered Latino voters found they are significantly more interested in voting in the 2024 presidential election now that President Biden is out of the race and Vice ...
2024-08-21,-0.2314,"Donald Trump, the 78-year-old former president, has once again become the center of controversy following a slip-up at a Michigan rally on August 20, where he mistakenly referred to Vice President ..."
2024-08-21,0.1451,"In an unprecedented move, U.S. Vice President and Democratic presidential candidate, Kamala Harris, has managed to raise a staggering $500 million for her election campaign within a month, according ..."
2024-08-21,0.2392,"U.S. Sen. Gary Peters from Michigan took the stage at the Democratic National Convention in Chicago on Tuesday, appealing to union members and working-class families in his endorsement of the ..."
2024-08-21,0.3804,"VICE President Kamala Harris has secured endorsements from top Democrats from across the nation, including from one of her former rivals.

Bernie Sanders, a Senator from Vermont, is scheduled to ..."
2024-08-21,-0.3725,"HOWELL, MI -- During remarks to a crowd of law enforcers and supporters here, former President Donald Trump warned of a coming ""World War III"" if voters don't return him to the White House in ..."
2024-08-21,0.2392,"VICE President Kamala Harris has secured endorsements from top Democrats from across the nation, including from one of her former rivals.

Vermont Senator Bernie Sanders is set to formally endorse ..."
2024-08-21,0.2392,"Donald Trump re-shared AI-generated images on Truth Social that suggested Taylor Swift and some of her fans endorsed him for the 2024 presidential election.

Trump wrote ""I accept!"" in a post with an ..."
2024-08-21,0.0667,"Few words pop up more frequently in 2024 election discourse than ""vibes."" While the 2020 presidential contest was billed as an existential clash between competing visions for American democracy amid a ..."
2024-08-21,0.0275,"In recent years, Southeast Asia has faced significant challenges to its democratic processes. The 2014 military coup in Thailand and the recent court ruling ordering the dissolution of the Move ..."
2024-08-21,-0.0431,"CHICAGO -- As day two of the Democratic National Convention gets underway Tuesday in blue state Illinois' largest city, former President Trump and his running mate, Sen. JD Vance, will be in nearby ..."
2024-08-21,-0.0275,"As the 2024 presidential election looms, a powerful and often underappreciated demographic is emerging as a force to be reckoned with -- middle-aged women. Much like Rosie the Riveter symbolized the ..."
2024-08-21,0.1137,"Social media influencer Nabela Noor told the story of her personal journey with in vitro fertilization during her speech on the second night of the Democratic National Convention in Chicago.

Nearly ..."
2024-08-21,0.1608,"U.S. Sen. Gary Peters from Michigan took the stage at the Democratic National Convention in Chicago on Tuesday, appealing to union members and working-class families in his endorsement of the ..."
2024-08-20,0.2784,"As a person I am an avid fan and follower of American politics. As a pastor I am a shepherd of God's people and have a responsibility to advance the Gospel, train God's sheep, and give counsel, ..."
2024-08-20,0.1137,"The Harris campaign said the candidates agreed to three debates, one on Sept. 10, a second on Oct. 1 (between the vice presidential candidates) and a third between Harris and Trump later in October. ..."
2024-08-20,0.1765,"Social media influencer Nabela Noor told the story of her personal journey with in vitro fertilization during her speech on the second night of the Democratic National Convention in Chicago.

Nearly ..."
2024-08-20,-0.0902,"CHICAGO - As day two of the Democratic National Convention gets underway Tuesday in blue state Illinois' largest city, former President Trump and his running mate, Sen. JD Vance, will be in nearby ..."
2024-08-20,0.2235,"Harris had led over Trump since becoming the Democratic Party frontrunner.

Vice President Kamala Harris ties a record-high lead over Donald Trump in a weekly election poll with less than three months ..."
2024-08-20,0.0902,"With the 2024 presidential election mere months away, political ads are flooding TV, social media and everything in between.

Marketing expert Anna Anderson, CEO of Art Unlimited, previously discussed ..."
2024-08-20,-0.1922,"Within the last week, social media has been inundated with a debate between two communities that have been allied for decades: progressive Black Americans and Palestinian Americans.

Since Vice ..."
2024-08-20,-0.0902,"CHICAGO - As day two of the Democratic National Convention gets underway Tuesday in blue state Illinois' largest city, former President Trump and his running mate, Sen. JD Vance, will be in nearby ..."
2024-08-20,-0.1843,"Amelia is an Oglala Lakota, Kanien'kehá:ka Haudenosaunee and Metis Navy brat who settled in the wilds of Northern Maine. A member of the Indigenous Journalists Association, she considers herself a ..."
2024-08-20,0.2471,"Former President Donald Trump has reclaimed a narrow lead over Kamala Harris in Polymarket's 2024 presidential election forecast, marking a sharp turnaround following her surprise appearance the ..."
2024-08-20,0.2549,"As the 2024 presidential election draws closer, election officials across the CSRA are ramping up preparations to ensure a smooth and efficient Election Day.

On Tuesday, the Columbia County Board of ..."
2024-08-20,0.2392,"Cryptocurrency gamblers are betting more than $384,000 that former president Barack Obama's speech tonight at the Democratic National Convention will feature trending topics such as the Affordable ..."
2024-08-20,0.051,"See which Wall Street leaders are putting their money behind which candidate and why.

The US presidential election is always important, but this year the stakes may be especially high.

That's ..."
2024-08-20,0.2627,"Ex-US Presidential aspirant, Hillary Clinton has come out to say that she hopes that Kamala Harris will become the first American female president. Clinton recently said she wants Harris to finally ..."
2024-08-20,0.3569,"Lt. Gov Sara Rodriguez says access to health care at risk this election during DNC speech

The Democratic presidential nominee made a surprise appearance on stage Monday during the first night of the ..."
2024-08-20,0.2706,"Crypto's growing interest in blockchain-based prediction platforms shifted into high gear Monday, as the Solana-based decentralized exchange Drift Protocol released BET.

Short for Bullish on ..."
2024-08-20,-0.1529,"Kamala Harris will hold a rally ahead of Obama's speech in the Milwaukee basketball arena.

The Democratic National Convention started with US President Joe Biden giving a fiery speech against Donald ..."
2024-08-20,0.1451,"A remark made by then-U.S. Sen. Kamala Harris in November 2019 about ""snatching"" patents resurfaced weeks before the 2024 presidential election.

A rumor circulating online in August 2024 claimed U.S. ..."
2024-08-20,0.1608,"Robert F Kennedy Jr 's running mate says the independent presidential candidate is considering joining forces with Donald Trump's campaign or staying in and forming a third party.

On a podcast ..."
